com.samsung.shealth.tracker.heart_rate,6266001,3
source,tag_id,com.samsung.health.heart_rate.create_sh_ver,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.modify_sh_ver,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.comment,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.heart_rate
,21313,,1,2023-12-20 21:00:00.000,,8fc1ca3f-46af-25db-51db-1866d2cad99f.com.samsung.health.heart_rate.binning_data.json,,2023-12-20 21:35:00.000,2023-12-20 21:33:00.000,113.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-20 21:35:00.000,8fc1ca3f-46af-25db-51db-1866d2cad99f,90.0,
,21313,,1,2023-12-20 21:36:00.000,,504bd3b6-0fae-437f-9756-d1dbe6f1b85b.com.samsung.health.heart_rate.binning_data.json,,2023-12-20 21:59:59.000,2023-12-20 21:59:59.000,98.0,64.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-20 21:59:59.000,504bd3b6-0fae-437f-9756-d1dbe6f1b85b,78.0,
,21313,,1,2023-12-20 22:00:00.000,,85310d89-f0b8-ba7b-62f6-feb9ac210244.com.samsung.health.heart_rate.binning_data.json,,2023-12-20 22:30:00.000,2023-12-20 22:30:00.000,111.0,70.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-20 22:30:00.000,85310d89-f0b8-ba7b-62f6-feb9ac210244,83.0,
,20000,,1,2023-12-20 22:31:00.000,,,,2023-12-20 22:31:00.000,2023-12-20 22:31:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-20 22:31:00.000,40d8a768-7399-b506-8618-0da9e6d74170,76.0,
,21313,,1,2023-12-20 22:32:00.000,,907b9a2f-5fca-5bae-c8b7-e528e565b4f8.com.samsung.health.heart_rate.binning_data.json,,2023-12-20 22:58:25.000,2023-12-20 22:57:00.000,155.0,67.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-20 22:57:00.000,907b9a2f-5fca-5bae-c8b7-e528e565b4f8,105.0,
,20000,,1,2023-12-21 21:48:00.000,,,,2023-12-21 21:48:00.000,2023-12-21 21:48:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-21 21:48:00.000,3983d697-9db2-2994-a02e-cdf41596b277,78.0,
,20000,,1,2023-12-21 21:58:00.000,,,,2023-12-21 21:58:00.000,2023-12-21 21:58:00.000,89.0,89.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-21 21:58:00.000,95cae61a-6060-8580-8347-c969356898c8,89.0,
,20000,,1,2023-12-24 20:38:00.000,,,,2023-12-24 20:38:00.000,2023-12-24 20:38:00.000,103.0,103.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-24 20:38:00.000,df8e4ddd-2f12-bc08-ad2f-b80915e156cf,103.0,
,20000,,1,2023-12-24 21:08:00.000,,,,2023-12-24 21:08:00.000,2023-12-24 21:08:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-24 21:08:00.000,8f13c0c0-f60a-eb39-7906-a376c61084ed,78.0,
,20000,,1,2023-12-24 21:18:00.000,,,,2023-12-24 21:18:00.000,2023-12-24 21:18:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-24 21:18:00.000,fc04454c-c7a6-39c3-1ac2-3abd418e2e0d,77.0,
,20000,,1,2023-12-24 21:58:00.000,,,,2023-12-24 21:58:00.000,2023-12-24 21:58:00.000,90.0,90.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-24 21:58:00.000,7ae8cc1c-76da-f024-4e97-f85f98d668a5,90.0,
,20000,,1,2023-12-24 22:08:00.000,,,,2023-12-24 22:08:00.000,2023-12-24 22:08:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-24 22:08:00.000,830ce535-cc01-ba38-11b4-edb75ad1e2bb,84.0,
,20000,,1,2023-12-24 22:18:00.000,,,,2023-12-24 22:18:00.000,2023-12-24 22:18:00.000,104.0,104.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-24 22:18:00.000,1399c877-de7e-8293-9840-a3367d48d466,104.0,
,20000,,1,2023-12-24 22:38:00.000,,,,2023-12-24 22:38:00.000,2023-12-24 22:38:00.000,92.0,92.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-24 22:38:00.000,579cb0ce-5c08-a85e-5a7e-acfa13ed54ba,92.0,
,20000,,1,2023-12-24 22:48:00.000,,,,2023-12-24 22:48:00.000,2023-12-24 22:48:00.000,102.0,102.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-24 22:48:00.000,3ae4954d-702c-e39e-db2f-e8c43d48c9f2,102.0,
,20000,,1,2023-12-24 23:58:00.000,,,,2023-12-24 23:58:00.000,2023-12-24 23:58:00.000,93.0,93.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-24 23:58:00.000,116e68c9-37b6-659c-059f-3e39dfdb20bd,93.0,
,20000,,1,2023-12-25 01:08:00.000,,,,2023-12-25 01:08:00.000,2023-12-25 01:08:00.000,86.0,86.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 01:08:00.000,af1a3886-d669-ac03-5c53-daf867fa7f59,86.0,
,20000,,1,2023-12-25 13:28:00.000,,,,2023-12-25 13:28:00.000,2023-12-25 13:28:00.000,95.0,95.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 13:28:00.000,9e601033-d22c-4df2-7534-7f85bf2e9469,95.0,
,20000,,1,2023-12-25 13:38:00.000,,,,2023-12-25 13:38:00.000,2023-12-25 13:38:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 13:38:00.000,5a2c39ed-e925-474a-ec30-43774ef69b28,77.0,
,20000,,1,2023-12-25 13:58:00.000,,,,2023-12-25 13:58:00.000,2023-12-25 13:58:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 13:58:00.000,4573ec78-cda5-7355-9ec2-806933b58b56,84.0,
,20000,,1,2023-12-25 14:18:00.000,,,,2023-12-25 14:18:00.000,2023-12-25 14:18:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 14:18:00.000,f1726939-71f2-a360-cf5b-dbf3f7ba85bc,77.0,
,20000,,1,2023-12-25 14:28:00.000,,,,2023-12-25 14:28:00.000,2023-12-25 14:28:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 14:28:00.000,ac8c72f8-e76e-2cf1-bf58-687ac7c09383,76.0,
,20000,,1,2023-12-25 14:38:00.000,,,,2023-12-25 14:38:00.000,2023-12-25 14:38:00.000,74.0,74.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 14:38:00.000,93fac10b-826d-56ae-fc33-e0f2ed0a32ee,74.0,
,20000,,1,2023-12-25 14:58:00.000,,,,2023-12-25 14:58:00.000,2023-12-25 14:58:00.000,66.0,66.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 14:58:00.000,b07434d0-c438-aec6-9352-fdcf86378a11,66.0,
,20000,,1,2023-12-25 15:18:00.000,,,,2023-12-25 15:18:00.000,2023-12-25 15:18:00.000,70.0,70.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 15:18:00.000,d55b24c7-ddee-ed5e-69b3-b4fa865946c2,70.0,
,20000,,1,2023-12-25 15:48:00.000,,,,2023-12-25 15:48:00.000,2023-12-25 15:48:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 15:48:00.000,a72f6580-64fa-3f59-ae2d-5c69f76e43f5,73.0,
,20000,,1,2023-12-25 15:58:00.000,,,,2023-12-25 15:58:00.000,2023-12-25 15:58:00.000,87.0,87.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 15:58:00.000,8306d94c-026c-b977-6948-684b83638a4d,87.0,
,20000,,1,2023-12-25 16:18:00.000,,,,2023-12-25 16:18:00.000,2023-12-25 16:18:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 16:18:00.000,a63f2844-0433-cefe-50f3-ad03ed095efb,77.0,
,20000,,1,2023-12-25 16:28:00.000,,,,2023-12-25 16:28:00.000,2023-12-25 16:28:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 16:28:00.000,085ecaca-bbf2-670f-f016-a9c031131cc7,77.0,
,20000,,1,2023-12-25 16:38:00.000,,,,2023-12-25 16:38:00.000,2023-12-25 16:38:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 16:38:00.000,70016d46-b729-2177-55eb-a7611c70f36c,78.0,
,20000,,1,2023-12-25 16:48:00.000,,,,2023-12-25 16:48:00.000,2023-12-25 16:48:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 16:48:00.000,035f9469-0909-cf7f-a064-196ae13f0c4d,81.0,
,20000,,1,2023-12-25 16:58:00.000,,,,2023-12-25 16:58:00.000,2023-12-25 16:58:00.000,86.0,86.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 16:58:00.000,e0e1bc19-2c28-9108-b23a-1974008edae5,86.0,
,20000,,1,2023-12-25 17:08:00.000,,,,2023-12-25 17:08:00.000,2023-12-25 17:08:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 17:08:00.000,dff0aa7c-7f84-201d-9376-e303a2143bc2,76.0,
,20000,,1,2023-12-25 17:28:00.000,,,,2023-12-25 17:28:00.000,2023-12-25 17:28:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 17:28:00.000,d3038675-0356-1574-0232-7f19f319d48d,76.0,
,20000,,1,2023-12-25 17:48:00.000,,,,2023-12-25 17:48:00.000,2023-12-25 17:48:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-25 17:48:00.000,43b0e61d-87b8-f73f-fddd-ad291080e63b,79.0,
,20000,,1,2023-12-27 11:38:00.000,,,,2023-12-27 11:38:00.000,2023-12-27 11:38:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-27 11:38:00.000,924a880a-cd21-5341-8eb4-61369a468d2b,82.0,
,20000,,1,2023-12-27 12:08:00.000,,,,2023-12-27 12:08:00.000,2023-12-27 12:08:00.000,83.0,83.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-27 12:08:00.000,60e11a81-ff0f-f8f5-052d-cd8df217bbf9,83.0,
,20000,,1,2023-12-27 12:28:00.000,,,,2023-12-27 12:28:00.000,2023-12-27 12:28:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-27 12:28:00.000,a6c6fcd4-8e9b-b556-22e3-0715e76ee64a,82.0,
,20000,,1,2023-12-27 12:48:00.000,,,,2023-12-27 12:48:00.000,2023-12-27 12:48:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-27 12:48:00.000,e0fbdf41-d4d9-f8ad-f439-f4062164f9c9,81.0,
,20000,,1,2023-12-27 13:08:00.000,,,,2023-12-27 13:08:00.000,2023-12-27 13:08:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-27 13:08:00.000,11639c08-0a8d-2f71-dcb3-e8799e7870bc,82.0,
,20000,,1,2023-12-27 13:18:00.000,,,,2023-12-27 13:18:00.000,2023-12-27 13:18:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-27 13:18:00.000,7e1ff481-bf4e-eaa3-c3cd-077bc703094f,80.0,
,20000,,1,2023-12-27 13:38:00.000,,,,2023-12-27 13:38:00.000,2023-12-27 13:38:00.000,75.0,75.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-27 13:38:00.000,1c04710a-4028-9c84-d292-61058c163482,75.0,
,20000,,1,2023-12-29 21:08:00.000,,,,2023-12-29 21:08:00.000,2023-12-29 21:08:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-29 21:08:00.000,4f516f3a-e355-0069-df10-9ffe3ffd1a49,84.0,
,20000,,1,2023-12-31 19:18:00.000,,,,2023-12-31 19:18:00.000,2023-12-31 19:18:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-31 19:18:00.000,931dc544-57d4-5fd3-21f3-02da9802e344,80.0,
,20000,,1,2023-12-31 19:48:00.000,,,,2023-12-31 19:48:00.000,2023-12-31 19:48:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-31 19:48:00.000,3aabd66f-052a-d463-8829-80b546694c40,77.0,
,20000,,1,2023-12-31 19:58:00.000,,,,2023-12-31 19:58:00.000,2023-12-31 19:58:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-31 19:58:00.000,0ee6045c-b5a6-e8e4-abb4-6787e3d958f4,81.0,
,20000,,1,2023-12-31 20:08:00.000,,,,2023-12-31 20:08:00.000,2023-12-31 20:08:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-31 20:08:00.000,4c6345fa-a9d9-edff-0dc4-6915c9cf147e,81.0,
,20000,,1,2023-12-31 21:28:00.000,,,,2023-12-31 21:28:00.000,2023-12-31 21:28:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-31 21:28:00.000,cfa93a23-6a22-c3af-7b49-5dc823640e6a,81.0,
,20000,,1,2023-12-31 22:18:00.000,,,,2023-12-31 22:18:00.000,2023-12-31 22:18:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-31 22:18:00.000,7a4ee5ce-0e89-e99e-fd1d-626fe7eb1b41,81.0,
,20000,,1,2023-12-31 22:38:00.000,,,,2023-12-31 22:38:00.000,2023-12-31 22:38:00.000,87.0,87.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-31 22:38:00.000,d7b9c96b-6591-5c6b-e9dc-34d1642afa59,87.0,
,20000,,1,2023-12-31 23:18:00.000,,,,2023-12-31 23:18:00.000,2023-12-31 23:18:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-31 23:18:00.000,554b3cfa-2980-046e-645b-14ccb79bd3c5,79.0,
,20000,,1,2023-12-31 23:48:00.000,,,,2023-12-31 23:48:00.000,2023-12-31 23:48:00.000,90.0,90.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2023-12-31 23:48:00.000,702472b8-1832-40ae-d4c4-0c695db9752b,90.0,
,20000,,1,2024-01-01 00:08:00.000,,,,2024-01-01 00:08:00.000,2024-01-01 00:08:00.000,90.0,90.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 00:08:00.000,51d66758-5f3d-42de-75b4-7bd1e9ae1865,90.0,
,20000,,1,2024-01-01 01:08:00.000,,,,2024-01-01 01:08:00.000,2024-01-01 01:08:00.000,83.0,83.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 01:08:00.000,2377ac86-6127-fe31-c625-c9fff89af131,83.0,
,20000,,1,2024-01-01 14:28:00.000,,,,2024-01-01 14:28:00.000,2024-01-01 14:28:00.000,66.0,66.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 14:28:00.000,8b7130e2-7053-3067-967d-27c532947c50,66.0,
,20000,,1,2024-01-01 15:28:00.000,,,,2024-01-01 15:28:00.000,2024-01-01 15:28:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 15:28:00.000,52e1d5b3-2a0f-52a0-e144-3901cf4b87c5,79.0,
,20000,,1,2024-01-01 15:48:00.000,,,,2024-01-01 15:48:00.000,2024-01-01 15:48:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 15:48:00.000,aed530d0-2f0d-f1ab-f7c9-1862601a67ab,76.0,
,20000,,1,2024-01-01 15:58:00.000,,,,2024-01-01 15:58:00.000,2024-01-01 15:58:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 15:58:00.000,a6e9d7fa-15fb-f7fd-5c14-4d1c96d911aa,77.0,
,20000,,1,2024-01-01 16:08:00.000,,,,2024-01-01 16:08:00.000,2024-01-01 16:08:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 16:08:00.000,6cfcfc9c-f383-f465-e52b-b5967d6adeb3,78.0,
,20000,,1,2024-01-01 16:15:00.000,,,,2024-01-01 16:15:00.000,2024-01-01 16:15:00.000,72.0,72.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 16:15:00.000,56619374-4a9e-405b-f078-215b76ca319e,72.0,
,20000,,1,2024-01-01 16:18:00.000,,,,2024-01-01 16:18:00.000,2024-01-01 16:18:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 16:18:00.000,77dd1f1f-4cf2-cc17-5af3-707461238a8f,73.0,
,20000,,1,2024-01-01 16:28:00.000,,,,2024-01-01 16:28:00.000,2024-01-01 16:28:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 16:28:00.000,e3ceb30c-a180-3be0-fe7c-c00f655f74f7,78.0,
,20000,,1,2024-01-01 16:38:00.000,,,,2024-01-01 16:38:00.000,2024-01-01 16:38:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 16:38:00.000,bbb3ecc6-bc25-3467-cb3b-58fa8ed3c791,77.0,
,20000,,1,2024-01-01 16:48:00.000,,,,2024-01-01 16:48:00.000,2024-01-01 16:48:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 16:48:00.000,5cefbeed-b82a-07c0-233c-e5c9a5b7d873,82.0,
,20000,,1,2024-01-01 17:08:00.000,,,,2024-01-01 17:08:00.000,2024-01-01 17:08:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-01 17:08:00.000,54655ac3-fc16-1303-c670-57905b523194,76.0,
,20000,,1,2024-01-02 10:48:00.000,,,,2024-01-02 10:48:00.000,2024-01-02 10:48:00.000,67.0,67.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-02 10:48:00.000,cb76a164-e0b2-7293-32ea-a05d656c26cf,67.0,
,20000,,1,2024-01-02 11:18:00.000,,,,2024-01-02 11:18:00.000,2024-01-02 11:18:00.000,101.0,101.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-02 11:18:00.000,402a6aff-a66f-892c-09d2-2cf4629cf662,101.0,
,20000,,1,2024-01-02 11:38:00.000,,,,2024-01-02 11:38:00.000,2024-01-02 11:38:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-02 11:38:00.000,0f25751f-eb74-72b4-86c4-18b2f531e33e,81.0,
,20000,,1,2024-01-02 12:08:00.000,,,,2024-01-02 12:08:00.000,2024-01-02 12:08:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-02 12:08:00.000,561fa3a8-91f1-ce2e-bdf9-96bd9f747aff,77.0,
,20000,,1,2024-01-03 10:08:00.000,,,,2024-01-03 10:08:00.000,2024-01-03 10:08:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-03 10:08:00.000,ba7af172-6be2-c6b4-ab13-fc8bc83a77ec,76.0,
,21313,,1,2024-01-05 21:00:00.000,,a3f4b20b-1e22-9002-199b-c93cd222e5c6.com.samsung.health.heart_rate.binning_data.json,,2024-01-05 21:53:00.000,2024-01-05 21:53:00.000,102.0,72.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-05 21:53:00.000,a3f4b20b-1e22-9002-199b-c93cd222e5c6,82.0,
,21313,,1,2024-01-05 21:54:00.000,,8357ca54-cbaf-3158-f24a-cc694c9b4bee.com.samsung.health.heart_rate.binning_data.json,,2024-01-05 21:59:59.000,2024-01-05 21:59:59.000,101.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-05 21:59:59.000,8357ca54-cbaf-3158-f24a-cc694c9b4bee,80.0,
,21313,,1,2024-01-05 22:00:00.000,,1b300a52-3423-9416-2ad4-727b7c415ecb.com.samsung.health.heart_rate.binning_data.json,,2024-01-05 22:59:59.000,2024-01-05 22:59:59.000,113.0,67.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-05 22:59:59.000,1b300a52-3423-9416-2ad4-727b7c415ecb,89.0,
,20000,,1,2024-01-07 21:37:00.000,,,,2024-01-07 21:37:00.000,2024-01-07 21:37:00.000,83.0,83.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-07 21:37:00.000,c5b17362-842c-a968-24d1-900875a3be83,83.0,
,20000,,1,2024-01-08 18:17:00.000,,,,2024-01-08 18:17:00.000,2024-01-08 18:17:00.000,89.0,89.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 18:17:00.000,81cb32f4-7814-3f7a-f6bf-03f64a363284,89.0,
,20000,,1,2024-01-08 18:36:00.000,,,,2024-01-08 18:36:00.000,2024-01-08 18:36:00.000,117.0,117.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 18:36:00.000,2739293a-d77d-5141-2009-beb85cb8c030,117.0,
,20000,,1,2024-01-08 19:27:00.000,,,,2024-01-08 19:27:00.000,2024-01-08 19:27:00.000,94.0,94.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 19:27:00.000,7211eba9-c014-6bb2-3ab8-47ace365bb3a,94.0,
,20000,,1,2024-01-08 19:37:00.000,,,,2024-01-08 19:37:00.000,2024-01-08 19:37:00.000,93.0,93.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 19:37:00.000,b2b9cfbd-7e99-f58b-f839-2ab3b67c3556,93.0,
,20000,,1,2024-01-08 19:47:00.000,,,,2024-01-08 19:47:00.000,2024-01-08 19:47:00.000,86.0,86.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 19:47:00.000,3fefdea1-4dde-27af-b508-236b74397520,86.0,
,20000,,1,2024-01-08 19:57:00.000,,,,2024-01-08 19:57:00.000,2024-01-08 19:57:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 19:57:00.000,d086cf8b-952c-7b01-75e8-6733588ce6e1,78.0,
,20000,,1,2024-01-08 20:07:00.000,,,,2024-01-08 20:07:00.000,2024-01-08 20:07:00.000,87.0,87.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 20:07:00.000,a55a0322-496f-0035-4738-a6d63064ae7f,87.0,
,20000,,1,2024-01-08 20:17:00.000,,,,2024-01-08 20:17:00.000,2024-01-08 20:17:00.000,86.0,86.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 20:17:00.000,8039abb2-2344-1b03-0e3e-8fbe70d255a4,86.0,
,20000,,1,2024-01-08 20:27:00.000,,,,2024-01-08 20:27:00.000,2024-01-08 20:27:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 20:27:00.000,ba5e9293-3e84-1f6c-d3e9-4b0f7d5ab5e2,79.0,
,20000,,1,2024-01-08 21:07:00.000,,,,2024-01-08 21:07:00.000,2024-01-08 21:07:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-08 21:07:00.000,68776994-7807-24cd-34f2-b0873695cbda,73.0,
,20000,,1,2024-01-09 20:47:00.000,,,,2024-01-09 20:47:00.000,2024-01-09 20:47:00.000,86.0,86.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-09 20:47:00.000,b314fe77-e421-f2f0-7e44-234301380086,86.0,
,20000,,1,2024-01-09 20:57:00.000,,,,2024-01-09 20:57:00.000,2024-01-09 20:57:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-09 20:57:00.000,e36e85f1-3cdc-b4d3-3347-70748f63e7b0,80.0,
,20000,,1,2024-01-14 14:11:00.000,,,,2024-01-14 14:11:00.000,2024-01-14 14:11:00.000,70.0,70.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-14 14:11:00.000,93087cf4-24d9-516c-e943-005ba07718fa,70.0,
,20000,,1,2024-01-14 14:31:00.000,,,,2024-01-14 14:31:00.000,2024-01-14 14:31:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-14 14:31:00.000,2ce0cbcd-713f-6c1e-811e-221b658986e9,79.0,
,20000,,1,2024-01-14 14:41:00.000,,,,2024-01-14 14:41:00.000,2024-01-14 14:41:00.000,69.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-14 14:41:00.000,b0e49da8-57b2-8831-4b06-307bc6d10720,69.0,
,20000,,1,2024-01-14 15:11:00.000,,,,2024-01-14 15:11:00.000,2024-01-14 15:11:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-14 15:11:00.000,27f169e3-668f-6d8d-595a-65728d87f65d,78.0,
,20000,,1,2024-01-14 15:21:00.000,,,,2024-01-14 15:21:00.000,2024-01-14 15:21:00.000,69.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-14 15:21:00.000,06186ab7-ebf6-cad1-ca49-2f297fa2115b,69.0,
,20000,,1,2024-01-14 15:41:00.000,,,,2024-01-14 15:41:00.000,2024-01-14 15:41:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-14 15:41:00.000,bfdc7ca0-e2ef-3095-abd3-8bca42bdc9f1,76.0,
,20000,,1,2024-01-14 15:51:00.000,,,,2024-01-14 15:51:00.000,2024-01-14 15:51:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2024-01-14 15:51:00.000,f567ca70-2fdc-2c13-5f0f-913a0f88667a,77.0,
