com.samsung.shealth.rewards,6266001,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-02-14 19:24:50.699,,,,2021-02-15 23:10:46.895,2021-02-14 19:24:50.774,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":80,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-14 19:24:50.699,668484cb-cd1a-4707-9765-3b5e823ceab9,0,
,2021-02-15 23:10:46.881,,,,2021-02-16 22:59:33.370,2021-02-15 23:10:46.897,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":108,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-15 23:10:46.881,fc9696ec-0698-4175-9e8c-230c0473f648,0,
,2021-02-16 22:59:33.343,,,,2021-02-17 23:10:10.795,2021-02-16 22:59:33.376,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":95,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-16 22:59:33.343,4f5728f6-43cf-4a48-876d-861e85426cd4,0,
,2021-02-17 23:10:10.749,,,,2021-02-18 23:08:41.931,2021-02-17 23:10:10.867,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":109,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-17 23:10:10.749,08d85fd1-e235-4c94-82b6-f73dc432e67d,0,
,2021-02-18 23:08:41.893,,,,2021-02-19 23:07:00.485,2021-02-18 23:08:42.014,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":107,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-18 23:08:41.893,dc538ff6-3682-420c-93ab-384d63b220d7,0,
,2021-02-19 23:07:00.464,,,,2021-02-22 23:00:41.866,2021-02-19 23:07:00.651,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":99,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-19 23:07:00.464,826e9a6e-b33f-4a94-a720-9c446dae21b4,0,
,2021-02-22 23:00:41.780,,,,2021-02-23 23:01:38.314,2021-02-22 23:00:41.887,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":102,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-22 23:00:41.780,4e348e7f-0e85-4f4d-bade-cc11064edb67,0,
,2021-02-23 23:01:38.285,,,,2021-02-24 23:07:02.175,2021-02-23 23:01:38.317,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":100,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-23 23:01:38.285,fb25ff56-7a72-43f7-a2cc-634e2c190544,0,
,2021-02-24 23:07:02.159,,,,2021-02-25 22:59:32.813,2021-02-24 23:07:02.176,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":101,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-24 23:07:02.159,acd51492-8a61-4765-bb3e-4baa3aeac427,0,
,2021-02-25 22:59:32.769,,,,2021-02-27 23:19:02.041,2021-02-25 22:59:32.836,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":102,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-25 22:59:32.769,e9ac93a1-4e4c-4cf8-89f3-c83b829db9ba,0,
