com.samsung.shealth.tracker.pedometer_step_count,6266001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
,,0,44,2024-07-06 13:12:00.000,,,2024-07-06 13:12:59.000,2024-07-06 13:12:59.000,44,1.3598258,36.70044,2.534111,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:12:59.000,71408b9c-d87b-0682-54eb-4f1402b8ab83,
,,0,38,2024-07-06 13:13:00.000,,,2024-07-06 13:13:59.000,2024-07-06 13:13:59.000,38,1.5186859,30.400879,1.9177856,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:13:59.000,9a279c7f-7945-30b9-dd66-9a36ad2353b2,
,,0,55,2024-07-06 13:14:00.000,,,2024-07-06 13:14:59.000,2024-07-06 13:14:59.000,55,1.4953227,44.000366,2.8008575,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:14:59.000,e84cd973-6f75-e9f4-4018-3df7eebe94a2,
,,0,26,2024-07-06 13:16:00.000,,,2024-07-06 13:16:59.000,2024-07-06 13:16:59.000,26,1.1916649,20.80066,1.4038162,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:16:59.000,5038d55f-339e-922b-9290-4a3a10c4f7ba,
,,0,42,2024-07-06 13:22:00.000,,,2024-07-06 13:22:59.000,2024-07-06 13:22:59.000,42,1.7153859,33.601807,2.1118011,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:22:59.000,7ed6face-9d1c-93df-9ac9-60d23db305fb,
,,0,17,2024-07-06 13:23:00.000,,,2024-07-06 13:23:59.000,2024-07-06 13:23:59.000,17,1.3708113,13.600586,0.89637756,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:23:59.000,ca2fe14e-d1c5-3a4d-3eca-f2c9ed0db8c1,
,,0,32,2024-07-06 13:25:00.000,,,2024-07-06 13:25:59.000,2024-07-06 13:25:59.000,32,1.6375937,25.601196,1.6509552,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:25:59.000,4324eab6-a4f1-3908-7c05-74b909961e6e,
,,0,45,2024-07-06 13:26:00.000,,,2024-07-06 13:26:59.000,2024-07-06 13:26:59.000,45,1.7991375,36.001587,2.2355042,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:26:59.000,c9b828c3-701c-becd-94a4-b5295c490bce,
,,10,5,2024-07-06 13:27:00.000,,,2024-07-06 13:27:59.000,2024-07-06 13:27:59.000,15,1.5965966,12.300537,0.83805084,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:27:59.000,43be7275-8923-add1-6dfd-c99af3f8a356,
,,0,23,2024-07-06 13:28:00.000,,,2024-07-06 13:28:59.000,2024-07-06 13:28:59.000,23,1.3886003,18.400635,1.1621323,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:28:59.000,2177c37b-5c03-e501-0619-495c4f0c5f68,
,,0,10,2024-07-06 13:29:00.000,,,2024-07-06 13:29:59.000,2024-07-06 13:29:59.000,10,1.2955464,8.000366,0.5272217,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:29:59.000,866a1fbd-4afa-6bab-f471-040b19bc23cc,
,,0,47,2024-07-06 13:30:00.000,,,2024-07-06 13:30:59.000,2024-07-06 13:30:59.000,47,1.5892242,37.60132,2.3524628,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:30:59.000,e1e80ad1-b311-6090-e9ca-b9fdccd5eacc,
,,0,20,2024-07-06 13:31:00.000,,,2024-07-06 13:31:59.000,2024-07-06 13:31:59.000,20,1.4376271,16.00061,1.0436401,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:31:59.000,6ef55356-bfc7-8995-a513-d2a72fe68810,
,,0,42,2024-07-06 13:34:00.000,,,2024-07-06 13:34:59.000,2024-07-06 13:34:59.000,42,1.3803796,33.601196,2.157196,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:34:59.000,35d13717-9dd1-8e92-d05a-f93cc70bf21b,
,,0,16,2024-07-06 13:35:00.000,,,2024-07-06 13:35:59.000,2024-07-06 13:35:59.000,16,1.8333333,12.800171,0.7933502,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:35:59.000,e78251ef-a4d1-2699-75e0-addcac301394,
,,0,23,2024-07-06 13:36:00.000,,,2024-07-06 13:36:59.000,2024-07-06 13:36:59.000,23,1.2170482,18.400879,1.2303162,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:36:59.000,fb3391ea-2038-2c55-9cce-c7a003f37828,
,,0,20,2024-07-06 13:38:00.000,,,2024-07-06 13:38:59.000,2024-07-06 13:38:59.000,20,1.4125423,16.301025,1.1050415,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:38:59.000,f2be65aa-a50c-4d6a-21e5-e890831d5484,
,,0,22,2024-07-06 13:39:00.000,,,2024-07-06 13:39:59.000,2024-07-06 13:39:59.000,22,1.2593154,17.601074,1.1431274,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:39:59.000,d286af63-2230-830c-0d5b-38e4318b8ca6,
,,0,93,2024-07-06 13:41:00.000,,,2024-07-06 13:41:59.000,2024-07-06 13:41:59.000,93,1.4384503,74.40454,4.7549744,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:41:59.000,48ffbc55-b109-c5e9-581d-17646f815961,
,,0,24,2024-07-06 13:42:00.000,,,2024-07-06 13:42:59.000,2024-07-06 13:42:59.000,24,1.1985799,19.50122,1.2952576,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:42:59.000,9c37e0cb-7685-9776-8ed5-ad2ad6bd11b0,
,,0,18,2024-07-06 13:43:00.000,,,2024-07-06 13:43:59.000,2024-07-06 13:43:59.000,18,1.2468086,14.400879,0.9520416,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:43:59.000,5d2d0ab9-83c3-3cd5-4f30-92115afef85a,
,,0,11,2024-07-06 13:44:00.000,,,2024-07-06 13:44:59.000,2024-07-06 13:44:59.000,11,1.6705853,8.800537,0.5641937,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:44:59.000,762c03f5-c59b-f06f-c813-856ff9ecec43,
,,0,15,2024-07-06 13:45:00.000,,,2024-07-06 13:45:59.000,2024-07-06 13:45:59.000,15,1.6674436,12.000732,0.7612915,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:45:59.000,1844ab7a-9ddb-d82f-0cbf-25f8e3a2915a,
,,0,3,2024-07-06 13:46:00.000,,,2024-07-06 13:46:59.000,2024-07-06 13:46:59.000,3,1.6257815,2.4001465,0.1471405,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:46:59.000,93a59fd6-9e9d-208d-d375-0255b5901594,
,,0,16,2024-07-06 13:54:00.000,,,2024-07-06 14:32:57.000,2024-07-06 13:54:59.000,16,1.4031339,12.800781,0.86027527,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 13:54:59.000,2f1d5dee-3121-6453-6319-5cc23d97143b,
,,0,36,2024-07-06 14:53:00.000,,,2024-07-06 14:53:59.000,2024-07-06 14:53:59.000,36,1.5491251,29.701904,1.9784698,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 14:53:59.000,5fea6cdf-b41a-7849-4381-6d88d00c83d8,
,,0,32,2024-07-06 15:24:00.000,,,2024-07-06 15:25:27.000,2024-07-06 15:24:59.000,32,1.4138176,25.601562,1.6240997,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 15:24:59.000,99995e85-f8d4-0850-b644-94f0f8837e39,
,,0,75,2024-07-06 15:25:00.000,,,2024-07-06 15:25:59.000,2024-07-06 15:25:59.000,75,1.4017136,60.003662,3.813858,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 15:25:59.000,434076a7-054d-d867-0e95-e49ac9bc7f29,
,,0,85,2024-07-06 15:26:00.000,,,2024-07-06 15:27:16.000,2024-07-06 15:26:59.000,85,1.4060224,68.00415,4.3288574,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 15:26:59.000,149c9e85-b7bc-495f-ec61-ef09e6910945,
,,0,15,2024-07-06 15:27:00.000,,,2024-07-06 15:27:59.000,2024-07-06 15:27:59.000,15,1.04,12.000732,0.7671509,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 15:27:59.000,76ebde78-d5e8-c1d8-5a97-c14e184721d1,
,,0,16,2024-07-06 15:41:00.000,,,2024-07-06 15:41:59.000,2024-07-06 15:41:59.000,16,1.1274508,12.800781,0.8460541,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 15:41:59.000,96d8fa43-9e28-f4c1-9010-fdc7dbd6fa1b,
,,0,22,2024-07-06 15:51:00.000,,,2024-07-06 15:51:59.000,2024-07-06 15:51:59.000,22,1.5362282,17.601074,1.1622314,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 15:51:59.000,71a1c054-a25d-62e7-9cca-f7c00643b286,
,,0,16,2024-07-06 15:52:00.000,,,2024-07-06 15:52:59.000,2024-07-06 15:52:59.000,16,1.2380953,12.800781,0.80978394,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 15:52:59.000,beafcac1-94e9-4b3d-4de4-5804f0a1cecc,
,,0,20,2024-07-06 15:53:00.000,,,2024-07-06 15:53:59.000,2024-07-06 15:53:59.000,20,1.7565019,16.000977,1.0045166,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 15:53:59.000,0e06bf4b-f940-113b-c5c4-3800feec7220,
,,0,13,2024-07-06 18:41:00.000,,,2024-07-06 18:41:59.000,2024-07-06 18:41:59.000,13,1.5246214,10.700684,0.72613525,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:41:59.000,7b3723c2-73e5-18c2-19a6-94cd29e83212,
,,0,22,2024-07-06 18:42:00.000,,,2024-07-06 18:42:59.000,2024-07-06 18:42:59.000,22,1.4347044,17.601074,1.1557312,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:42:59.000,30f92d70-0eff-54c0-fbcf-be216337aad3,
,,0,25,2024-07-06 18:43:00.000,,,2024-07-06 18:43:59.000,2024-07-06 18:43:59.000,25,1.1945473,20.00122,1.2863007,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:43:59.000,0fa67bae-b46d-6565-bfe6-fe23b84db8e8,
,,0,25,2024-07-06 18:45:00.000,,,2024-07-06 18:45:59.000,2024-07-06 18:45:59.000,25,1.3879523,20.00122,1.2677155,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:45:59.000,33ada0d5-055b-9d96-ae7b-d9dde6f98067,
,,0,22,2024-07-06 18:46:00.000,,,2024-07-06 18:46:59.000,2024-07-06 18:46:59.000,22,1.4365566,17.601074,1.1351624,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:46:59.000,13b684fc-1cc9-0c71-faeb-91e739ba726a,
,,0,83,2024-07-06 18:47:00.000,,,2024-07-06 18:47:59.000,2024-07-06 18:47:59.000,83,1.7220438,66.40405,4.2783966,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:47:59.000,2d00c30c-a49f-992a-96c9-3bff979b5e0a,
,,0,45,2024-07-06 18:48:00.000,,,2024-07-06 18:48:59.000,2024-07-06 18:48:59.000,45,1.4236034,36.002197,2.3282013,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:48:59.000,933314f7-973b-0702-ea70-96a906b46be9,
,,0,1,2024-07-06 18:49:00.000,,,2024-07-06 18:49:59.000,2024-07-06 18:49:59.000,1,1.04,0.8000488,0.05619812,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:49:59.000,95504332-ceee-f5d7-4b23-8ca1143998a2,
,,0,28,2024-07-06 18:50:00.000,,,2024-07-06 18:50:59.000,2024-07-06 18:50:59.000,28,1.5786035,22.401367,1.4232178,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:50:59.000,0cd3b606-9f74-d455-6bd9-169e32d97d7e,
,,0,11,2024-07-06 18:51:00.000,,,2024-07-06 18:51:59.000,2024-07-06 18:51:59.000,11,1.04,8.800537,0.61582947,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:51:59.000,b46cde98-4574-d65c-86d5-128f0a50e0a5,
,,6,39,2024-07-06 18:52:00.000,,,2024-07-06 18:52:59.000,2024-07-06 18:52:59.000,45,1.78373,37.80249,2.6556854,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:52:59.000,59342d5b-16b8-43e3-159b-ad374169076a,
,,0,17,2024-07-06 18:54:00.000,,,2024-07-06 18:54:59.000,2024-07-06 18:54:59.000,17,1.1068671,13.60083,0.90711975,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:54:59.000,d78eb4b2-5d32-503b-99e7-8206ec756e75,
,,0,15,2024-07-06 18:55:00.000,,,2024-07-06 18:55:59.000,2024-07-06 18:55:59.000,15,1.1102777,12.300781,0.85513306,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:55:59.000,885f074f-fb43-8894-ddcc-e754b08fe833,
,,0,18,2024-07-06 18:56:00.000,,,2024-07-06 18:56:59.000,2024-07-06 18:56:59.000,18,1.4192848,14.400879,0.9108887,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 18:56:59.000,b2f71536-b11b-1ba0-2534-a65503c86f22,
,,0,17,2024-07-06 19:00:00.000,,,2024-07-06 19:00:59.000,2024-07-06 19:00:59.000,17,1.1933334,13.60083,0.8734131,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:00:59.000,95ee698f-ec9a-6c0b-ecf1-211046227fec,
,,0,16,2024-07-06 19:03:00.000,,,2024-07-06 19:03:59.000,2024-07-06 19:03:59.000,16,1.1148275,12.800781,0.8145294,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:03:59.000,b38cc5e4-cc9a-175b-3d28-7692214aa7fe,
,,0,55,2024-07-06 19:04:00.000,,,2024-07-06 19:04:59.000,2024-07-06 19:04:59.000,55,1.6838487,44.002686,2.8594818,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:04:59.000,cdd915c4-5b3b-b0d6-2520-489493f00971,
,,0,12,2024-07-06 19:05:00.000,,,2024-07-06 19:05:59.000,2024-07-06 19:05:59.000,12,1.861472,9.600586,0.59913635,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:05:59.000,bf9f09f4-2740-681d-c480-f10d61c981cd,
,,0,15,2024-07-06 19:06:00.000,,,2024-07-06 19:06:59.000,2024-07-06 19:06:59.000,15,1.5570523,12.000732,0.7759247,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:06:59.000,ee014742-112a-1598-cd24-2d26dfc63948,
,,0,49,2024-07-06 19:07:00.000,,,2024-07-06 19:09:49.000,2024-07-06 19:07:59.000,49,1.3546766,39.202393,2.5609283,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:07:59.000,a62c863e-bef7-d8f7-aa24-182f64edf0a8,
,,0,22,2024-07-06 19:09:00.000,,,2024-07-06 19:09:59.000,2024-07-06 19:09:59.000,22,1.2779503,17.901123,1.2053223,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:09:59.000,a3c1c494-3dd2-0a77-b280-c040e1ad6d64,
,,6,37,2024-07-06 19:10:00.000,,,2024-07-06 19:10:59.000,2024-07-06 19:10:59.000,43,2.0243764,36.50244,2.5867615,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:10:59.000,1ec8c916-cc6b-df49-fd18-938ce4df1a04,
,,0,37,2024-07-06 19:11:00.000,,,2024-07-06 19:11:59.000,2024-07-06 19:11:59.000,37,1.2173414,29.601807,1.9025421,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:11:59.000,6707236b-443e-4eb9-4c98-45c27fe2773f,
,,0,22,2024-07-06 19:13:00.000,,,2024-07-06 19:13:59.000,2024-07-06 19:13:59.000,22,1.7276043,17.601074,1.1022644,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:13:59.000,1481b63b-d36b-db6a-0b95-abba3b92cb67,
,,0,17,2024-07-06 19:18:00.000,,,2024-07-06 19:18:59.000,2024-07-06 19:18:59.000,17,1.4429629,13.60083,0.8663788,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:18:59.000,8629782e-ec0d-3de5-5dfb-493d7326cfda,
,,0,40,2024-07-06 19:19:00.000,,,2024-07-06 19:19:59.000,2024-07-06 19:19:59.000,40,1.341877,32.001953,2.0361328,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:19:59.000,03dc300d-922e-ebbe-fdb9-69a0853732f0,
,,0,28,2024-07-06 19:20:00.000,,,2024-07-06 19:20:59.000,2024-07-06 19:20:59.000,28,1.2460064,22.401367,1.4575806,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:20:59.000,76d0a0d3-a311-1c20-5644-9a7ddb6f8d90,
,,0,15,2024-07-06 19:22:00.000,,,2024-07-06 19:22:59.000,2024-07-06 19:22:59.000,15,1.2549019,12.000732,0.78152466,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:22:59.000,34c19079-7fd5-7f37-efd0-ba8ea39290e6,
,,0,44,2024-07-06 19:23:00.000,,,2024-07-06 19:23:59.000,2024-07-06 19:23:59.000,44,1.3531334,35.20215,2.2840424,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:23:59.000,8bcb8f10-bbfb-0825-b1b4-d289eeeb9b60,
,,0,22,2024-07-06 19:24:00.000,,,2024-07-06 19:25:08.000,2024-07-06 19:24:59.000,22,1.2712345,17.601074,1.1694031,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:24:59.000,4fffc696-d86f-efaa-c1c5-ca36d81e8806,
,,0,19,2024-07-06 19:25:00.000,,,2024-07-06 19:25:59.000,2024-07-06 19:25:59.000,19,1.1764419,15.200928,0.98831177,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:25:59.000,5b9ef93d-4397-0ea2-3928-e65d07592e59,
,,0,17,2024-07-06 19:26:00.000,,,2024-07-06 19:26:59.000,2024-07-06 19:26:59.000,17,1.2777778,13.60083,0.8830261,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:26:59.000,2c470b35-12ff-55b2-e13d-ee0c07a6f8a1,
,,0,15,2024-07-06 19:28:00.000,,,2024-07-06 19:28:59.000,2024-07-06 19:28:59.000,15,1.1249999,12.000732,0.7791748,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:28:59.000,1cff3be0-690f-4d4d-dd0f-716d5d31fd5b,
,,0,1,2024-07-06 19:29:00.000,,,2024-07-06 19:30:04.000,2024-07-06 19:29:59.000,1,1.3392857,0.8000488,0.05168152,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:29:59.000,24f5c634-2e06-0362-c1d4-008f4390f825,
,,0,17,2024-07-06 19:31:00.000,,,2024-07-06 19:31:59.000,2024-07-06 19:31:59.000,17,1.6591984,13.60083,0.85289,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:31:59.000,f953ecd6-d229-929a-3b11-04312f772c87,
,,0,40,2024-07-06 19:34:00.000,,,2024-07-06 19:34:59.000,2024-07-06 19:34:59.000,40,1.3824698,32.001953,2.0423584,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:34:59.000,ae600abb-8f23-1081-b614-c5952ed15ea7,
,,0,38,2024-07-06 19:35:00.000,,,2024-07-06 19:35:59.000,2024-07-06 19:35:59.000,38,1.2070194,30.401855,1.9950714,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:35:59.000,6115b0fe-54b1-594e-f4c1-46c768938071,
,,0,4,2024-07-06 19:36:00.000,,,2024-07-06 19:36:59.000,2024-07-06 19:36:59.000,4,1.2237605,3.2001953,0.21331787,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:36:59.000,69cac8b2-5234-5a9e-37ee-ae5e767409fc,
,,0,15,2024-07-06 19:40:00.000,,,2024-07-06 19:40:59.000,2024-07-06 19:40:59.000,15,1.3030304,12.000732,0.76651,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:40:59.000,12ac9abf-911d-60d4-729c-705b2db4407c,
,,0,20,2024-07-06 19:43:00.000,,,2024-07-06 19:43:59.000,2024-07-06 19:43:59.000,20,1.7044314,16.000977,0.9707031,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:43:59.000,ebd36bc6-002c-b5b3-ac40-d8e76e19ac3d,
,,0,37,2024-07-06 19:45:00.000,,,2024-07-06 19:45:59.000,2024-07-06 19:45:59.000,37,1.290605,29.601807,1.8974762,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:45:59.000,daf2ebef-2c57-bb5b-ffe4-4e35be1efa27,
,,0,32,2024-07-06 19:51:00.000,,,2024-07-06 19:51:59.000,2024-07-06 19:51:59.000,32,1.3537587,25.601562,1.5957947,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:51:59.000,8298ad30-d160-2ce8-1f8d-a88a81126078,
,,0,39,2024-07-06 19:54:00.000,,,2024-07-06 19:54:59.000,2024-07-06 19:54:59.000,39,1.5062844,31.501953,2.0345001,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:54:59.000,3390c750-39cc-18e3-809c-3780369e0b5f,
,,0,20,2024-07-06 19:56:00.000,,,2024-07-06 19:56:59.000,2024-07-06 19:56:59.000,20,1.5213339,16.000977,1.040451,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 19:56:59.000,dab3ad31-e3d5-2a3e-5f4e-157a54c1b279,
,,0,29,2024-07-06 20:01:00.000,,,2024-07-06 20:01:59.000,2024-07-06 20:01:59.000,29,1.4178444,24.701172,1.7770538,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:01:59.000,3352fca0-2942-d4fa-dbbf-70005d49c6c9,
,,0,11,2024-07-06 20:02:00.000,,,2024-07-06 20:02:59.000,2024-07-06 20:02:59.000,11,1.7207792,8.800537,0.54641724,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:02:59.000,7be2da19-6006-48f0-e812-1751fb79a138,
,,0,26,2024-07-06 20:04:00.000,,,2024-07-06 20:04:59.000,2024-07-06 20:04:59.000,26,1.4235586,20.80127,1.2985535,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:04:59.000,1dac209c-b63b-719a-a817-aa1e8587585c,
,,0,5,2024-07-06 20:05:00.000,,,2024-07-06 20:05:59.000,2024-07-06 20:05:59.000,5,1.861472,4.000244,0.23710632,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:05:59.000,26d27c31-353e-1f61-27df-b3ff0d37f250,
,,0,26,2024-07-06 20:10:00.000,,,2024-07-06 20:10:59.000,2024-07-06 20:10:59.000,26,1.6255853,20.80127,1.2661743,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:10:59.000,d875feb3-a447-6cd7-1d26-153dbebfe9bb,
,,0,18,2024-07-06 20:11:00.000,,,2024-07-06 20:11:59.000,2024-07-06 20:11:59.000,18,1.7030076,14.400879,0.89941406,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:11:59.000,7ad2d71e-e4fe-096b-69f9-52978787660e,
,,0,18,2024-07-06 20:14:00.000,,,2024-07-06 20:14:59.000,2024-07-06 20:14:59.000,18,1.4185184,14.400879,0.89302063,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:14:59.000,6f7a621d-a1bf-d28c-9736-26376faee201,
,,0,10,2024-07-06 20:16:00.000,,,2024-07-06 20:16:59.000,2024-07-06 20:16:59.000,10,1.2955464,8.000488,0.52311707,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:16:59.000,5bdb6ef4-777e-3c70-2a9b-c88490195c1b,
,,0,15,2024-07-06 20:20:00.000,,,2024-07-06 20:20:59.000,2024-07-06 20:20:59.000,15,1.7424241,12.000732,0.7581177,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:20:59.000,07cd02a5-b732-77f3-ff2e-48cacceba013,
,,0,17,2024-07-06 20:22:00.000,,,2024-07-06 20:22:59.000,2024-07-06 20:22:59.000,17,1.7194265,13.60083,0.8829498,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:22:59.000,642fd843-0973-12c0-0b6f-e84ac8cb4bed,
,,0,19,2024-07-06 20:24:00.000,,,2024-07-06 20:24:59.000,2024-07-06 20:24:59.000,19,1.3686372,15.200928,0.946228,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:24:59.000,c2dcfa5a-a95d-a293-cbfd-d923d3ea1376,
,,0,20,2024-07-06 20:27:00.000,,,2024-07-06 20:27:59.000,2024-07-06 20:27:59.000,20,1.6114224,16.000977,0.99043274,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:27:59.000,d31d04ba-e435-5ac5-4670-bb8f3c060985,
,,0,30,2024-07-06 20:29:00.000,,,2024-07-06 20:29:59.000,2024-07-06 20:29:59.000,30,1.5822301,24.001465,1.5140228,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:29:59.000,846838fa-6026-14d4-70ab-c7d1d046b126,
,,0,18,2024-07-06 20:30:00.000,,,2024-07-06 20:30:59.000,2024-07-06 20:30:59.000,18,1.4857955,14.400879,0.9123688,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:30:59.000,230670a1-172c-bdd9-74df-1796ee02724a,
,,0,36,2024-07-06 20:35:00.000,,,2024-07-06 20:35:59.000,2024-07-06 20:35:59.000,36,1.4627893,28.801758,1.8243256,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:35:59.000,051c756d-760c-ed0c-7792-dc6f7fc3e229,
,,0,50,2024-07-06 20:37:00.000,,,2024-07-06 20:37:59.000,2024-07-06 20:37:59.000,50,1.2886518,40.00244,2.6229095,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:37:59.000,4cf2e763-ba57-b093-b3e0-4bf7d61db12c,
